ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,activity_set
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Coolidge Generation Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Coronado Generating Station (AZ), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Coronado Generating Station (AZ), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Coronado Generating Station (AZ), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, CSE Arizona Facility (AZ), Electricity generation, Primary Fuel: Digester Gas",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, CSE Arizona Facility (AZ), Electricity generation, Primary Fuel: Digester Gas",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, CSE Arizona Facility (AZ), Electricity generation, Primary Fuel: Digester Gas",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Desert Basin Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Desert Basin Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Desert Basin Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - All Blocks (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - All Blocks (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - All Blocks (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 1 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 1 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 1 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 2 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 2 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 2 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 3 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 3 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 3 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 4 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 4 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Gila River Power Station - Block 4 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Griffith Energy (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Griffith Energy (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Griffith Energy (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, H. Wilson Sundt Generating Station (fka Irvington Generating Station) (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, H. Wilson Sundt Generating Station (fka Irvington Generating Station) (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, H. Wilson Sundt Generating Station (fka Irvington Generating Station) (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Harquahala Generating Project (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Harquahala Generating Project (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Harquahala Generating Project (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Kyrene Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Kyrene Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Kyrene Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, MCAS Yuma Microgrid MCGX02 (AZ), Electricity generation, Distillate",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, MCAS Yuma Microgrid MCGX02 (AZ), Electricity generation, Distillate",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, MCAS Yuma Microgrid MCGX02 (AZ), Electricity generation, Distillate",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Mesquite Generating Station - All Blocks (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Mesquite Generating Station - All Blocks (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Mesquite Generating Station - All Blocks (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Mesquite Generating Station - Block 1 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Mesquite Generating Station - Block 1 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Mesquite Generating Station - Block 1 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Mesquite Generating Station - Block 2 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Mesquite Generating Station - Block 2 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Mesquite Generating Station - Block 2 (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Navajo Generating Station (AZ), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Navajo Generating Station (AZ), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Navajo Generating Station (AZ), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, North Loop Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, North Loop Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, North Loop Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Ocotillo (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Ocotillo (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Ocotillo (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Red Hawk Power Station CC Natural Gas (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Red Hawk Power Station CC Natural Gas (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Red Hawk Power Station CC Natural Gas (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Saguaro (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Saguaro (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Saguaro (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Santan Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Santan Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Santan Generating Station (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, South Point Energy Center (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, South Point Energy Center (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, South Point Energy Center (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Springerville Generating Station (AZ), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Springerville Generating Station (AZ), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Springerville Generating Station (AZ), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Stotz Southern Generation (AZ), Electricity generation, Primary Fuel: Digester Gas",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Stotz Southern Generation (AZ), Electricity generation, Primary Fuel: Digester Gas",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Stotz Southern Generation (AZ), Electricity generation, Primary Fuel: Digester Gas",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Sundance (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Sundance (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Sundance (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Valencia Power Plant (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Valencia Power Plant (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Valencia Power Plant (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, West Phoenix (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, West Phoenix (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, West Phoenix (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Yucca (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Yucca (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Yucca (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Yuma Cogen Associates (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Yuma Cogen Associates (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Arizona, Yuma Cogen Associates (AZ), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, California Tribal, Desert View Power (CA Tribal), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, California Tribal, Desert View Power (CA Tribal), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, California Tribal, Desert View Power (CA Tribal), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Canada, Armstrong Woodwaste Cogeneration (CAN), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Canada, Armstrong Woodwaste Cogeneration (CAN), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Canada, Armstrong Woodwaste Cogeneration (CAN), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Canada, Powell River Generation (Catalyst Paper) (CAN), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Canada, Powell River Generation (Catalyst Paper) (CAN), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Canada, Prince George Pulp & Paper (CAN), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Canada, Prince George Pulp & Paper (CAN), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Canada, Prince George Pulp & Paper (CAN), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Colorado, Craig (CO), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Colorado, Craig (CO), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Colorado, Craig (CO), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Colorado, Rawhide Unit (CO), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Colorado, Rawhide Unit (CO), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Colorado, Rawhide Unit (CO), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Bennett Mountain Power (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Bennett Mountain Power (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Bennett Mountain Power (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Big Sky Dairy Digester (ID), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Big Sky Dairy Digester (ID), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Clearwater Paper Corp. - Lewiston (ID), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Clearwater Paper Corp. - Lewiston (ID), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Clearwater Paper Corp. - Lewiston (ID), Electricity generation, Primary fuel: Biomass",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Evander Andrews Power Complex (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Evander Andrews Power Complex (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Evander Andrews Power Complex (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Kettle Butte Dairy Biofactory [Digester Gas] (ID), Electricity generation, Digester gas",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Kettle Butte Dairy Biofactory [Digester Gas] (ID), Electricity generation, Digester gas",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Kettle Butte Dairy Biofactory [Digester Gas] (ID), Electricity generation, Digester gas",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Lancaster (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Lancaster (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Lancaster (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Langley Gulch Power Plant (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Langley Gulch Power Plant (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Langley Gulch Power Plant (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Rathdrum (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Rathdrum (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Rathdrum (ID), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Rock Creek Dairy (New Energy One) (ID), Electricity generation, Primary Fuel: Digester Gas",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Idaho, Rock Creek Dairy (New Energy One) (ID), Electricity generation, Primary Fuel: Digester Gas",NAICS_2017_Code,221117,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Mexico, La Rosita Power Project (MEX), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Mexico, La Rosita Power Project (MEX), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Mexico, La Rosita Power Project (MEX), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Mexico, Termoelectrica de Mexicali (MEX), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Mexico, Termoelectrica de Mexicali (MEX), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Mexico, Termoelectrica de Mexicali (MEX), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Montana, Centennial Hardin (MT), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Montana, Centennial Hardin (MT), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Montana, Centennial Hardin (MT), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Montana, Colstrip (MT), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Montana, Colstrip (MT), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Montana, Colstrip (MT), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Multi-Jurisdictional, PacifiCorp (MJRP), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Multi-Jurisdictional, PacifiCorp (MJRP), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Multi-Jurisdictional, PacifiCorp (MJRP), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Nebraska, Whelan Energy Center (NE), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Nebraska, Whelan Energy Center (NE), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Nebraska, Whelan Energy Center (NE), Electricity generation, Primary fuel: Coal",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Nevada, Apex Generating Station (NV), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Nevada, Apex Generating Station (NV), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Nevada, Apex Generating Station (NV), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
StateGHGI_CA,"Electricity Generation (Imports), Specified Imports, Nevada, Chuck Lenzie Station (NV), Electricity generation, Primary fuel: Natural Gas",NAICS_2017_Code,221112,, direct      
